"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.9943,0.8797,2.6322,0.7602,2.2827,0.9945,0.9652,2.8947,0.9338,2.8017
