"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.9462,0.529223781647325,1.566757926531,0.327374268988395,0.95323290794514,0.9471,0.76848110932208,2.30370078676919,0.622105865651545,1.9041791599578
