"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.9953,0.836907041678374,2.51892763621903,0.71957804913431,2.10749141179227,0.9953,0.954383584401812,2.86350400879739,0.91407020168461,2.74381177117455
