"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.8969,0.6672,2.0043,0.4172,1.2627,0.8983,0.7998,2.3982,0.6633,1.9776
