"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.9993,0.72857866575402,2.12914398904824,0.6133247592972,1.9511057084187,0.9994,0.9481,2.82776971115664,0.9325,2.8524
