"z32_0","z32_1","z32_3","z32_5","z32_15","z44_0","z44_1","z44_3","z44_5","z44_15"
0.9004,0.633334399167725,1.90079330279824,0.38134666071857,1.16964833135254,0.896,0.784003568907766,2.34782398929343,0.63471889351646,1.93425329268418
