,"32,0","32,1","32,15","32,3","32,5","44,0","44,1","44,15","44,3","44,5"
0,220.619897959,62.4694444444,97.9774078478,84.7621173469,71.2373113855,156.605231867,94.0107015458,66.0237812128,97.368608799,84.6646848989
