,"32,0","32,1","32,15","32,3","32,5","44,0","44,1","44,15","44,3","44,5"
0,88.1493055556,90.8827977316,74.6143667297,98.0249702735,69.6200378072,78.8832,84.1493055556,85.6447187929,69.7641723356,79.0144
