,"32,0","32,1","32,15","32,3","32,5","44,0","44,1","44,15","44,3","44,5"
0,78.4123263889,50.2233727811,107.897920605,97.7326388889,74.7690972222,97.7584,79.3143491124,116.455578512,100.673076923,91.632
