,poke,est,cond,std
0,16.0,1.0,0,15.154587751
1,3.0,1.0,0,15.154587751
2,15.0,1.0,0,15.154587751
3,10.0,1.0,0,15.154587751
4,15.0,1.0,0,15.154587751
5,2.0,1.0,0,15.154587751
6,7.0,1.0,0,15.154587751
7,1.0,1.0,0,15.154587751
8,17.0,1.0,0,15.154587751
9,24.0,1.0,0,15.154587751
10,24.0,1.0,0,15.154587751
11,2.0,1.0,0,15.154587751
12,6.0,1.0,0,15.154587751
13,17.0,1.0,0,15.154587751
14,13.0,1.0,0,15.154587751
15,3.0,1.0,0,15.154587751
16,17.0,1.0,0,15.154587751
17,20.0,1.0,0,15.154587751
18,8.0,1.0,0,15.154587751
19,15.0,1.0,0,15.154587751
20,43.0,1.0,0,15.154587751
21,29.0,1.0,0,15.154587751
22,9.0,1.0,0,15.154587751
23,6.0,1.0,0,15.154587751
24,21.0,1.0,0,15.154587751
25,-22.0,1.0,0,15.154587751
26,-1.0,1.0,0,15.154587751
27,17.0,1.0,0,15.154587751
28,1.0,1.0,0,15.154587751
29,16.0,1.0,0,15.154587751
30,-7.0,1.0,0,15.154587751
31,2.0,1.0,0,15.154587751
32,-5.0,1.0,0,15.154587751
33,28.0,1.0,0,15.154587751
34,13.0,1.0,0,15.154587751
35,14.0,1.0,0,15.154587751
36,17.0,1.0,0,15.154587751
37,-3.0,1.0,0,15.154587751
38,-28.0,1.0,0,15.154587751
39,-3.0,1.0,0,15.154587751
40,14.0,1.0,0,15.154587751
41,2.0,1.0,0,15.154587751
42,3.0,1.0,0,15.154587751
43,12.0,1.0,0,15.154587751
44,6.0,1.0,0,15.154587751
45,-1.0,1.0,0,15.154587751
46,4.0,1.0,0,15.154587751
47,-2.0,-1.0,0,15.154587751
48,6.0,-1.0,0,15.154587751
49,-9.0,-1.0,0,15.154587751
50,-8.0,-1.0,0,15.154587751
51,-14.0,-1.0,0,15.154587751
52,-14.0,-1.0,0,15.154587751
53,-19.0,-1.0,0,15.154587751
54,6.0,-1.0,0,15.154587751
55,2.0,-1.0,0,15.154587751
56,-27.0,-1.0,0,15.154587751
57,7.0,-1.0,0,15.154587751
58,-20.0,-1.0,0,15.154587751
59,-20.0,-1.0,0,15.154587751
60,-6.0,-1.0,0,15.154587751
61,16.0,-1.0,0,15.154587751
62,18.0,-1.0,0,15.154587751
63,-20.0,-1.0,0,15.154587751
