,poke,est,cond,std
0,20.0,-2.0,0,11.4609571365
1,13.0,-2.0,0,11.4609571365
2,13.0,-2.0,0,11.4609571365
3,8.0,-2.0,0,11.4609571365
4,19.0,-2.0,0,11.4609571365
5,19.0,-2.0,0,11.4609571365
6,17.0,-2.0,0,11.4609571365
7,44.0,-2.0,0,11.4609571365
8,13.0,-2.0,0,11.4609571365
9,15.0,-2.0,0,11.4609571365
10,12.0,-2.0,0,11.4609571365
11,12.0,-2.0,0,11.4609571365
12,12.0,-2.0,0,11.4609571365
13,25.0,-2.0,0,11.4609571365
14,21.0,-2.0,0,11.4609571365
15,8.0,-2.0,0,11.4609571365
16,16.0,-2.0,0,11.4609571365
17,32.0,-2.0,0,11.4609571365
18,19.0,-2.0,0,11.4609571365
19,13.0,-2.0,0,11.4609571365
20,13.0,-2.0,0,11.4609571365
21,-2.0,-2.0,0,11.4609571365
22,-5.0,-2.0,0,11.4609571365
23,27.0,-2.0,0,11.4609571365
24,25.0,-2.0,0,11.4609571365
25,18.0,-2.0,0,11.4609571365
26,15.0,-2.0,0,11.4609571365
27,30.0,-2.0,0,11.4609571365
28,5.0,-2.0,0,11.4609571365
29,8.0,-2.0,0,11.4609571365
30,34.0,-2.0,0,11.4609571365
31,37.0,-2.0,0,11.4609571365
32,9.0,-2.0,0,11.4609571365
33,19.0,-2.0,0,11.4609571365
34,16.0,-2.0,0,11.4609571365
35,10.0,-2.0,0,11.4609571365
36,22.0,-2.0,0,11.4609571365
37,17.0,-2.0,0,11.4609571365
38,-33.0,-2.0,0,11.4609571365
39,2.0,-2.0,0,11.4609571365
40,21.0,-2.0,0,11.4609571365
41,2.0,-2.0,0,11.4609571365
42,14.0,-2.0,0,11.4609571365
43,3.0,-2.0,0,11.4609571365
44,-6.0,-2.0,0,11.4609571365
45,1.0,-2.0,0,11.4609571365
46,24.0,-2.0,0,11.4609571365
47,20.0,-2.0,0,11.4609571365
48,20.0,-2.0,0,11.4609571365
49,16.0,-2.0,0,11.4609571365
50,20.0,-2.0,0,11.4609571365
51,12.0,-2.0,0,11.4609571365
52,14.0,-2.0,0,11.4609571365
53,25.0,-2.0,0,11.4609571365
54,3.0,-2.0,0,11.4609571365
55,17.0,-2.0,0,11.4609571365
56,0.0,-2.0,0,11.4609571365
57,27.0,-2.0,0,11.4609571365
58,23.0,-2.0,0,11.4609571365
59,-3.0,1.0,0,11.4609571365
60,-6.0,1.0,0,11.4609571365
61,2.0,1.0,0,11.4609571365
62,-16.0,1.0,0,11.4609571365
63,0.0,1.0,0,11.4609571365
64,-2.0,1.0,0,11.4609571365
65,-4.0,1.0,0,11.4609571365
66,-7.0,1.0,0,11.4609571365
67,-10.0,1.0,0,11.4609571365
68,10.0,1.0,0,11.4609571365
69,-2.0,1.0,0,11.4609571365
70,-26.0,1.0,0,11.4609571365
71,8.0,1.0,0,11.4609571365
72,-12.0,1.0,0,11.4609571365
73,-17.0,1.0,0,11.4609571365
74,8.0,1.0,0,11.4609571365
75,0.0,1.0,0,11.4609571365
