,poke,est,cond,std
0,21.0,1.0,0,8.8486008514
1,8.0,1.0,0,8.8486008514
2,15.0,1.0,0,8.8486008514
3,22.0,1.0,0,8.8486008514
4,18.0,1.0,0,8.8486008514
5,21.0,1.0,0,8.8486008514
6,24.0,1.0,0,8.8486008514
7,27.0,1.0,0,8.8486008514
8,10.0,1.0,0,8.8486008514
9,14.0,1.0,0,8.8486008514
10,15.0,1.0,0,8.8486008514
11,18.0,1.0,0,8.8486008514
12,15.0,1.0,0,8.8486008514
13,18.0,1.0,0,8.8486008514
14,13.0,1.0,0,8.8486008514
15,18.0,1.0,0,8.8486008514
16,10.0,1.0,0,8.8486008514
17,2.0,1.0,0,8.8486008514
18,22.0,1.0,0,8.8486008514
19,9.0,1.0,0,8.8486008514
20,16.0,1.0,0,8.8486008514
21,22.0,1.0,0,8.8486008514
22,11.0,1.0,0,8.8486008514
23,15.0,1.0,0,8.8486008514
24,6.0,1.0,0,8.8486008514
25,-5.0,1.0,0,8.8486008514
26,11.0,1.0,0,8.8486008514
27,2.0,1.0,0,8.8486008514
28,6.0,1.0,0,8.8486008514
29,32.0,1.0,0,8.8486008514
30,26.0,1.0,0,8.8486008514
31,17.0,1.0,0,8.8486008514
32,10.0,1.0,0,8.8486008514
33,16.0,1.0,0,8.8486008514
34,16.0,1.0,0,8.8486008514
35,18.0,1.0,0,8.8486008514
36,3.0,1.0,0,8.8486008514
37,13.0,1.0,0,8.8486008514
38,17.0,1.0,0,8.8486008514
39,12.0,1.0,0,8.8486008514
40,18.0,1.0,0,8.8486008514
41,17.0,1.0,0,8.8486008514
42,18.0,1.0,0,8.8486008514
43,10.0,1.0,0,8.8486008514
44,26.0,1.0,0,8.8486008514
45,8.0,1.0,0,8.8486008514
46,18.0,1.0,0,8.8486008514
47,14.0,1.0,0,8.8486008514
48,-10.0,1.0,0,8.8486008514
49,17.0,1.0,0,8.8486008514
50,23.0,1.0,0,8.8486008514
51,10.0,1.0,0,8.8486008514
52,2.0,1.0,0,8.8486008514
53,18.0,1.0,0,8.8486008514
54,26.0,1.0,0,8.8486008514
55,18.0,-1.0,0,8.8486008514
56,-3.0,-1.0,0,8.8486008514
57,-5.0,-1.0,0,8.8486008514
58,7.0,-1.0,0,8.8486008514
59,-1.0,-1.0,0,8.8486008514
60,4.0,-1.0,0,8.8486008514
61,1.0,-1.0,0,8.8486008514
62,-2.0,-1.0,0,8.8486008514
63,11.0,-1.0,0,8.8486008514
64,17.0,-1.0,0,8.8486008514
65,-9.0,-1.0,0,8.8486008514
66,0.0,-1.0,0,8.8486008514
67,-8.0,-1.0,0,8.8486008514
68,6.0,-1.0,0,8.8486008514
69,7.0,-1.0,0,8.8486008514
70,-4.0,-1.0,0,8.8486008514
71,1.0,-1.0,0,8.8486008514
72,12.0,-1.0,0,8.8486008514
73,16.0,-1.0,0,8.8486008514
74,-15.0,-1.0,0,8.8486008514
75,4.0,-1.0,0,8.8486008514
76,5.0,-1.0,0,8.8486008514
77,9.0,-1.0,0,8.8486008514
78,-1.0,-1.0,0,8.8486008514
79,-5.0,-1.0,0,8.8486008514
80,-3.0,-1.0,0,8.8486008514
81,8.0,-1.0,0,8.8486008514
82,-4.0,-1.0,0,8.8486008514
83,-1.0,-1.0,0,8.8486008514
84,-14.0,-1.0,0,8.8486008514
85,12.0,-1.0,0,8.8486008514
86,1.0,-1.0,0,8.8486008514
87,6.0,-1.0,0,8.8486008514
88,10.0,-1.0,0,8.8486008514
89,-18.0,-1.0,0,8.8486008514
90,5.0,-1.0,0,8.8486008514
91,-16.0,-1.0,0,8.8486008514
92,13.0,-1.0,0,8.8486008514
93,9.0,-1.0,0,8.8486008514
94,3.0,-1.0,0,8.8486008514
95,-2.0,-1.0,0,8.8486008514
96,17.0,-1.0,0,8.8486008514
97,8.0,-1.0,0,8.8486008514
98,37.0,-1.0,0,8.8486008514
99,10.0,-1.0,0,8.8486008514
100,0.0,-1.0,0,8.8486008514
101,8.0,-1.0,0,8.8486008514
102,-7.0,-1.0,0,8.8486008514
103,24.0,-1.0,0,8.8486008514
104,10.0,-1.0,0,8.8486008514
105,-12.0,-1.0,0,8.8486008514
106,9.0,-1.0,0,8.8486008514
107,2.0,-1.0,0,8.8486008514
108,-6.0,-1.0,0,8.8486008514
109,7.0,-1.0,0,8.8486008514
110,22.0,18.0,2,8.8486008514
111,15.0,18.0,2,8.8486008514
112,31.0,18.0,2,8.8486008514
113,10.0,18.0,2,8.8486008514
114,18.0,18.0,2,8.8486008514
115,18.0,18.0,2,8.8486008514
116,21.0,18.0,2,8.8486008514
117,9.0,18.0,2,8.8486008514
118,17.0,18.0,2,8.8486008514
119,13.0,18.0,2,8.8486008514
120,17.0,18.0,2,8.8486008514
121,15.0,18.0,2,8.8486008514
122,29.0,18.0,2,8.8486008514
123,19.0,18.0,2,8.8486008514
124,19.0,18.0,2,8.8486008514
125,14.0,18.0,2,8.8486008514
126,8.0,18.0,2,8.8486008514
127,13.0,18.0,2,8.8486008514
128,-3.0,18.0,2,8.8486008514
129,22.0,18.0,2,8.8486008514
130,6.0,18.0,2,8.8486008514
131,16.0,18.0,2,8.8486008514
132,10.0,18.0,2,8.8486008514
133,14.0,18.0,2,8.8486008514
134,18.0,18.0,2,8.8486008514
135,20.0,18.0,2,8.8486008514
136,13.0,18.0,2,8.8486008514
137,6.0,18.0,2,8.8486008514
138,11.0,18.0,2,8.8486008514
139,6.0,18.0,2,8.8486008514
140,10.0,18.0,2,8.8486008514
141,5.0,18.0,2,8.8486008514
142,23.0,18.0,2,8.8486008514
143,5.0,18.0,2,8.8486008514
144,6.0,18.0,2,8.8486008514
145,14.0,18.0,2,8.8486008514
146,21.0,18.0,2,8.8486008514
147,19.0,18.0,2,8.8486008514
148,11.0,18.0,2,8.8486008514
149,9.0,18.0,2,8.8486008514
150,2.0,18.0,2,8.8486008514
151,22.0,18.0,2,8.8486008514
152,11.0,18.0,2,8.8486008514
153,12.0,18.0,2,8.8486008514
154,19.0,18.0,2,8.8486008514
155,1.0,18.0,2,8.8486008514
156,11.0,18.0,2,8.8486008514
157,20.0,18.0,2,8.8486008514
158,13.0,18.0,2,8.8486008514
159,25.0,18.0,2,8.8486008514
160,1.0,18.0,2,8.8486008514
161,9.0,18.0,2,8.8486008514
162,18.0,18.0,2,8.8486008514
163,10.0,18.0,2,8.8486008514
164,18.0,18.0,2,8.8486008514
165,11.0,18.0,2,8.8486008514
166,17.0,18.0,2,8.8486008514
167,20.0,18.0,2,8.8486008514
168,20.0,18.0,2,8.8486008514
169,0.0,2.0,2,8.8486008514
170,18.0,2.0,2,8.8486008514
171,-9.0,2.0,2,8.8486008514
172,8.0,2.0,2,8.8486008514
173,-2.0,2.0,2,8.8486008514
174,5.0,2.0,2,8.8486008514
175,5.0,2.0,2,8.8486008514
176,5.0,2.0,2,8.8486008514
177,-6.0,2.0,2,8.8486008514
178,-11.0,2.0,2,8.8486008514
179,-1.0,2.0,2,8.8486008514
180,6.0,2.0,2,8.8486008514
181,10.0,2.0,2,8.8486008514
182,7.0,2.0,2,8.8486008514
183,7.0,2.0,2,8.8486008514
184,-3.0,2.0,2,8.8486008514
185,-20.0,2.0,2,8.8486008514
186,7.0,2.0,2,8.8486008514
187,-5.0,2.0,2,8.8486008514
188,6.0,2.0,2,8.8486008514
189,13.0,2.0,2,8.8486008514
190,3.0,2.0,2,8.8486008514
191,1.0,2.0,2,8.8486008514
192,-8.0,2.0,2,8.8486008514
193,-2.0,2.0,2,8.8486008514
194,10.0,2.0,2,8.8486008514
195,0.0,2.0,2,8.8486008514
196,-5.0,2.0,2,8.8486008514
197,3.0,2.0,2,8.8486008514
198,-33.0,2.0,2,8.8486008514
199,1.0,2.0,2,8.8486008514
200,-8.0,2.0,2,8.8486008514
201,4.0,2.0,2,8.8486008514
202,-2.0,2.0,2,8.8486008514
203,12.0,2.0,2,8.8486008514
204,-8.0,2.0,2,8.8486008514
205,-4.0,2.0,2,8.8486008514
206,6.0,2.0,2,8.8486008514
207,12.0,2.0,2,8.8486008514
208,14.0,2.0,2,8.8486008514
209,10.0,2.0,2,8.8486008514
210,0.0,2.0,2,8.8486008514
211,-10.0,2.0,2,8.8486008514
212,-8.0,2.0,2,8.8486008514
213,-4.0,2.0,2,8.8486008514
214,17.0,2.0,2,8.8486008514
215,6.0,2.0,2,8.8486008514
216,-14.0,2.0,2,8.8486008514
217,6.0,2.0,2,8.8486008514
218,6.0,2.0,2,8.8486008514
219,11.0,2.0,2,8.8486008514
220,3.0,2.0,2,8.8486008514
221,6.0,2.0,2,8.8486008514
222,2.0,2.0,2,8.8486008514
223,6.0,2.0,2,8.8486008514
224,3.0,2.0,2,8.8486008514
225,1.0,2.0,2,8.8486008514
226,4.0,2.0,2,8.8486008514
227,1.0,2.0,2,8.8486008514
228,9.0,21.0,4,8.8486008514
229,5.0,21.0,4,8.8486008514
230,8.0,21.0,4,8.8486008514
231,9.0,21.0,4,8.8486008514
232,21.0,21.0,4,8.8486008514
233,14.0,21.0,4,8.8486008514
234,6.0,21.0,4,8.8486008514
235,20.0,21.0,4,8.8486008514
236,10.0,21.0,4,8.8486008514
237,19.0,21.0,4,8.8486008514
238,14.0,21.0,4,8.8486008514
239,19.0,21.0,4,8.8486008514
240,17.0,21.0,4,8.8486008514
241,12.0,21.0,4,8.8486008514
242,14.0,21.0,4,8.8486008514
243,18.0,21.0,4,8.8486008514
244,8.0,21.0,4,8.8486008514
245,8.0,21.0,4,8.8486008514
246,17.0,21.0,4,8.8486008514
247,12.0,21.0,4,8.8486008514
248,15.0,21.0,4,8.8486008514
249,22.0,21.0,4,8.8486008514
250,30.0,21.0,4,8.8486008514
251,6.0,21.0,4,8.8486008514
252,16.0,21.0,4,8.8486008514
253,15.0,21.0,4,8.8486008514
254,17.0,21.0,4,8.8486008514
255,6.0,21.0,4,8.8486008514
256,9.0,21.0,4,8.8486008514
257,19.0,21.0,4,8.8486008514
258,-1.0,21.0,4,8.8486008514
259,-5.0,21.0,4,8.8486008514
260,18.0,21.0,4,8.8486008514
261,33.0,21.0,4,8.8486008514
262,21.0,21.0,4,8.8486008514
263,13.0,21.0,4,8.8486008514
264,1.0,21.0,4,8.8486008514
265,11.0,21.0,4,8.8486008514
