,poke,est,cond,std
0,-5.0,1.25,0,7.69792802147
1,12.0,1.25,0,7.69792802147
2,12.0,1.25,0,7.69792802147
3,16.0,1.25,0,7.69792802147
4,6.0,1.25,0,7.69792802147
5,15.0,1.25,0,7.69792802147
6,-13.0,1.25,0,7.69792802147
7,10.0,1.25,0,7.69792802147
8,16.0,1.25,0,7.69792802147
9,11.0,1.25,0,7.69792802147
10,4.0,1.25,0,7.69792802147
11,11.0,1.25,0,7.69792802147
12,13.0,1.25,0,7.69792802147
13,15.0,1.25,0,7.69792802147
14,2.0,1.25,0,7.69792802147
15,7.0,1.25,0,7.69792802147
16,10.0,1.25,0,7.69792802147
17,7.0,1.25,0,7.69792802147
18,7.0,1.25,0,7.69792802147
19,12.0,1.25,0,7.69792802147
20,7.0,1.25,0,7.69792802147
21,3.0,1.25,0,7.69792802147
22,20.0,1.25,0,7.69792802147
23,14.0,1.25,0,7.69792802147
24,18.0,1.25,0,7.69792802147
25,4.0,1.25,0,7.69792802147
26,8.0,1.25,0,7.69792802147
27,7.0,1.25,0,7.69792802147
28,2.0,1.25,0,7.69792802147
29,16.0,1.25,0,7.69792802147
30,15.0,1.25,0,7.69792802147
31,10.0,1.25,0,7.69792802147
32,17.0,1.25,0,7.69792802147
33,19.0,1.25,0,7.69792802147
34,16.0,1.25,0,7.69792802147
35,12.0,1.25,0,7.69792802147
36,-4.0,1.25,0,7.69792802147
37,15.0,1.25,0,7.69792802147
38,10.0,1.25,0,7.69792802147
39,20.0,1.25,0,7.69792802147
40,4.0,1.25,0,7.69792802147
41,14.0,1.25,0,7.69792802147
42,30.0,1.25,0,7.69792802147
43,14.0,1.25,0,7.69792802147
44,5.0,1.25,0,7.69792802147
45,16.0,1.25,0,7.69792802147
46,19.0,1.25,0,7.69792802147
47,9.0,1.25,0,7.69792802147
48,16.0,1.25,0,7.69792802147
49,10.0,1.25,0,7.69792802147
50,18.0,1.25,0,7.69792802147
51,23.0,1.25,0,7.69792802147
52,-2.0,1.5,0,7.69792802147
53,1.0,1.5,0,7.69792802147
54,15.0,1.5,0,7.69792802147
55,-16.0,1.5,0,7.69792802147
56,-3.0,1.5,0,7.69792802147
57,-1.0,1.5,0,7.69792802147
58,0.0,1.5,0,7.69792802147
59,2.0,1.5,0,7.69792802147
60,7.0,1.5,0,7.69792802147
61,9.0,1.5,0,7.69792802147
62,2.0,1.5,0,7.69792802147
63,-14.0,1.5,0,7.69792802147
64,9.0,1.5,0,7.69792802147
65,5.0,1.5,0,7.69792802147
66,3.0,1.5,0,7.69792802147
67,1.0,1.5,0,7.69792802147
68,12.0,1.5,0,7.69792802147
69,5.0,1.5,0,7.69792802147
70,5.0,1.5,0,7.69792802147
71,2.0,1.5,0,7.69792802147
72,5.0,1.5,0,7.69792802147
73,8.0,1.5,0,7.69792802147
74,5.0,1.5,0,7.69792802147
75,1.0,1.5,0,7.69792802147
76,-3.0,1.5,0,7.69792802147
77,-6.0,1.5,0,7.69792802147
78,10.0,1.5,0,7.69792802147
79,-8.0,1.5,0,7.69792802147
80,-8.0,1.5,0,7.69792802147
81,-1.0,1.5,0,7.69792802147
82,-3.0,1.5,0,7.69792802147
83,6.0,1.5,0,7.69792802147
84,17.0,1.5,0,7.69792802147
85,20.0,1.5,0,7.69792802147
86,-2.0,1.5,0,7.69792802147
87,2.0,1.5,0,7.69792802147
88,0.0,1.5,0,7.69792802147
89,-18.0,1.5,0,7.69792802147
90,-11.0,1.5,0,7.69792802147
91,11.0,1.5,0,7.69792802147
92,25.0,1.5,0,7.69792802147
93,10.0,1.5,0,7.69792802147
94,-3.0,1.5,0,7.69792802147
95,-5.0,1.5,0,7.69792802147
96,21.0,1.5,0,7.69792802147
97,-16.0,1.5,0,7.69792802147
98,10.0,1.5,0,7.69792802147
99,0.0,1.5,0,7.69792802147
100,-8.0,1.5,0,7.69792802147
101,-4.0,1.5,0,7.69792802147
102,13.0,1.5,0,7.69792802147
103,11.0,1.5,0,7.69792802147
104,-10.0,17.0,2,7.69792802147
105,13.0,17.0,2,7.69792802147
106,9.0,17.0,2,7.69792802147
107,23.0,17.0,2,7.69792802147
108,17.0,17.0,2,7.69792802147
109,7.0,17.0,2,7.69792802147
110,10.0,17.0,2,7.69792802147
111,13.0,17.0,2,7.69792802147
112,16.0,17.0,2,7.69792802147
113,20.0,17.0,2,7.69792802147
114,8.0,17.0,2,7.69792802147
115,2.0,17.0,2,7.69792802147
116,15.0,17.0,2,7.69792802147
117,2.0,17.0,2,7.69792802147
118,25.0,17.0,2,7.69792802147
119,12.0,17.0,2,7.69792802147
120,17.0,17.0,2,7.69792802147
121,8.0,17.0,2,7.69792802147
122,12.0,17.0,2,7.69792802147
123,16.0,17.0,2,7.69792802147
124,17.0,17.0,2,7.69792802147
125,9.0,17.0,2,7.69792802147
126,16.0,17.0,2,7.69792802147
127,16.0,17.0,2,7.69792802147
128,11.0,17.0,2,7.69792802147
129,9.0,17.0,2,7.69792802147
130,1.0,17.0,2,7.69792802147
131,21.0,17.0,2,7.69792802147
132,28.0,17.0,2,7.69792802147
133,16.0,17.0,2,7.69792802147
134,20.0,17.0,2,7.69792802147
135,25.0,17.0,2,7.69792802147
136,21.0,17.0,2,7.69792802147
137,17.0,17.0,2,7.69792802147
138,19.0,17.0,2,7.69792802147
139,8.0,17.0,2,7.69792802147
140,18.0,17.0,2,7.69792802147
141,9.0,17.0,2,7.69792802147
142,30.0,17.0,2,7.69792802147
143,8.0,17.0,2,7.69792802147
144,18.0,17.0,2,7.69792802147
145,13.0,17.0,2,7.69792802147
146,20.0,17.0,2,7.69792802147
147,17.0,17.0,2,7.69792802147
148,27.0,17.0,2,7.69792802147
149,13.0,17.0,2,7.69792802147
150,12.0,17.0,2,7.69792802147
151,4.0,-2.0,2,7.69792802147
152,-5.0,-2.0,2,7.69792802147
153,6.0,-2.0,2,7.69792802147
154,8.0,-2.0,2,7.69792802147
155,-1.0,-2.0,2,7.69792802147
156,-10.0,-2.0,2,7.69792802147
157,4.0,-2.0,2,7.69792802147
158,12.0,-2.0,2,7.69792802147
159,0.0,-2.0,2,7.69792802147
160,-1.0,-2.0,2,7.69792802147
161,3.0,-2.0,2,7.69792802147
162,8.0,-2.0,2,7.69792802147
163,1.0,-2.0,2,7.69792802147
